research.question,sub.research.question,repeat.for.variable,independent.variable,independent.variable.type,dependent.variable,dependent.variable.type,hypothesis.type,hypothesis
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,lcsi_category,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,lcsi_migrated,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,lcsi_more_labour,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,lcsi_sold_natural_resources,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,lcsi_spent_savings,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,lcsi_sold_assets,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,lcsi_sold_animals,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,lcsi_borrow,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,lcsi_sold_income_gen,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,lcsi_less_exp_ag,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,lcsi_less_exp_services,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,lcsi_sold_land,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,lcsi_sold_female_animals,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,lcsi_begging,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,info_preference,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,info_adequate,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,info_source_preference,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,feedback_awareness,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,feedback_awareness_what,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,feedback_preference,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,priority_needs,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,aid_preference,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,aid_access_issue,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,aid_access_issue_type,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,sim_card,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,bank_account,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,fcs_category,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,hhs_category,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,food_source,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,market_distance,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,market_access,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,minimum_dietary_diversity,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,minimum_dietary_diversity_cal,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,shelter,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,rooms_hh_call,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,shelter_damage,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,shelter_damage_extent,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,shelter_damage_repair,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,no_repair_cause,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,shelter_hosted,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,shelter_hosted_why,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,tenancy,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,blankets_people_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,blankets_suff_cal,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,energy_source,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,imp_energy_source1_cal,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,imp_energy_source2_cal,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,sleeping_mats,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,tarpaulin,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,cooking_pots,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,stainless_steel,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,water_storage,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,hygiene_sanitation,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,priority_nfi_cal,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,health_facility_affected,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,health_facility_affected_how,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,health_facility_reopened,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,diarrhea_cases_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,health_facility_distance,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,health_facility_access,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,health_facility_barriers,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,birth_location,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,number_death_under5,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,water_source,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,imp_water_source1_cal,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,imp_water_source2_cal,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,water_distance,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,water_damaged,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,water_damaged_cause,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,water_sufficiency,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,water_barriers,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,soap,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,latrine,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,imp_san_source1_cal,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,imp_san_source2_cal,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,latrine_sharing,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,waste_disposal,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,safety,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,adult_prot_incidents,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,child_prot_incidents,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,other_incidents,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,adult_injuries,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,adult_injuries_cause,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,child_injuries,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,child_injuries_cause,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,any_tazkira_cal,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,lack_tazkira_reason,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,displ_explosive_presence,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,nondispl_explosive_presence,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,explosive_impact,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,prot_concerns,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,other_concerns,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,dep_ratio_call,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,comp_ind_sev_2_call,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,female_lit_call,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,male_lit_call,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,needs_struggle,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,adult_behavior_change_call,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,child_behavior_change_call,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,atleast_one_behav_change_call,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,adult_tazkira_cal,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,child_tazkira_cal,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,fsac_severity,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,fsac_sev_high,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,prot_severity,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,prot_sev_high,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,esnfi_severity,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,esnfi_sev_high,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,wash_severity,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,wash_sev_high,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,malnutrition_present,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,edu_severity,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,edu_sev_high,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,health_severity,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,health_sev_high,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,disp_length_disagg,categorical,lcsi_severity,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,urban,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,informal_settlement,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,final_displacement_status_non_displ,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,prev_displacement,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,prev_displacement_num,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,prev_displacement_num_class,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,host_community,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,host_hh,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,host_hh_num,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,cb_return_displace_year,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,cb_return_displace_year_class,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,cb_return_return_year,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,cb_return_return_year_call,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,cb_displacement_country,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,cb_return_documentation,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,cb_return_push_factors,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,cb_return_main_push,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,cb_return_decision,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,cb_return_forced_how,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,cb_return_independent_why,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,idp_displ_year,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,idp_displ_year_class,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,idp_prev_province,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,idp_prev_district,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,idp_push_factors,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,idp_main_push,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,returnee_incidents,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,major_events,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,livestock_impact,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,livestock_impact_how,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,agricultural_impact,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,agricultural_impact_how,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,other_impact,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,idp_returnee_intentions,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,return_aoo_factors,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,return_aoo_needs,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,aoo_intentions,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,hh_size,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,hoh_sex,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,hoh_age,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,hoh_age_group,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,hoh_joined,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,boy_unattendance_reason,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,boy_unattendance_reason,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,religious_attendance,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,hoh_marital_status,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,wg_seeing,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,wg_hearing,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,wg_walking,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,wg_memory,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,wg_selfcare,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,wg_communicating,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,hoh_disabled,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,chronic_illness,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,pregnant,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,pregnant_member,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,lactating,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,lactating_member,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,pregnant_lactating_member,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,highest_edu,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,female_literacy_yes_no,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,male_literacy_yes_no,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,boy_marriage,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,girl_marriage,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,adult_behavior_change,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,child_behavior_change,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,behavior_change_cause,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,psychosocial_access,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,adults_working_call,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,adults_working_yes_no,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,child_working_call,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,children_working_yes_no,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,children_work_safety,categorical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,ag_income_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,livestock_income_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,rent_income_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,small_business_income_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,unskill_labor_income_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,skill_labor_income_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,formal_employment_income_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,gov_benefits_income_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,hum_assistance_income_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,remittance_income_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,loans_income_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,asset_selling_income_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,total_income_cal,numerical,group_difference,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),,hoh_sex2_disagg,categorical,income_fluctuation,categorical,group_difference,
